,id_str,screen_name,full_text,retweeted
83,1492708847454404608,fuvely_,"오늘 오후 9시 !
롤 하다가 이터널 리턴 할 거시와요 🥰
어푸푸 오늘 일겜에서 탑 미드 서폿만 할건데 완전 못하지만 덤덤이들 이빨은 안전할 거시와요 😉… (정글 원딜은 진짜 못하겠엉 ㅠㅠ)
이따 보자규~",0
84,1162768487749582855,GGul_danzi,"TRPG러
근데 난 요즘 롤플레잉 못해
게임도 못해
근데 롤20이 또 결제됐어
그냥 테이블탑만 남았어

T러임",0
85,1526153656143204356,Oraangsh,탑케일이 너무 하고 싶은데 롤 시작 5분도 안돼서 우리 서폿원딜 싸워서 15분 광 서렌 친 판 때문에 아쉬워,1
86,1520434603751747584,UzqwX,"한강우랑 이태정 피방가서 롤하는상상함

형 왜케 됻밥이에요?
씨발 작게말해주라 좀 너그리고그런말어디서배웠어
형한테요
그래

한강우 탑
이태정 서폿&lt; ㅋㅋ",0
87,1409459755425288193,u3u___mc,탑하고싶었는데... 또 뺏김... 요새 내 컴퓨터 롤 채팅 핑이 느린 것 같음..ㅠㅠ,0
88,1525811299695099906,Noah_SVT,"~체대날 반티~

승철쌤반: 귀여움으로 승부한다 짱구잠옷
윤쌤반: 지지않는다 토끼잠옷
홍쌤반: 학생들의 요구로 선생님이 대표로 시나모롤 머리띠 씀
준쌤반: 치파오
권쌤반: 호피무늬 옷vs호랑이잠옷으로 싸우다가 호랑이잠옷 승
전쌤반: 평범한 야구복...인데 쌤 등에 국힙원탑 써져있음",1
89,386521545,Oraangsh,탑케일이 너무 하고 싶은데 롤 시작 5분도 안돼서 우리 서폿원딜 싸워서 15분 광 서렌 친 판 때문에 아쉬워,0
90,1427310806912278543,Acita_Blossom,"카구야 학생회 애들로 롤 포지션 이러면 어떨려나

탑 미코
정글 치카
미드 이시가미 유우
봇듀 회장(원딜), 카구야(서폿)

이런 느낌인가 미코가 탑차이로 지면 치카탓하고 ㅈㄱㅊㅇ 외치는 느낌 궁금하네",0
91,808893333078585344,candymauve25,시나모롤이 인기 원탑이였군아..?? 난 다 좋아 푸린이는 좀 더 좋고🥺🤍,0
92,1372853432852180996,ff14milience,킹성짱사처럼 대충 탑+정신병자겠거니는 했는데 이거 롤 용어임? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ더웃겨 아,0
93,1507648435780218888,star_Debut_,"롤하는 큰문보고싶다
노답캐 둘로 탑듀오 ㅋ
🐻 승리의 남신 세지니가 있자나~ 문대문대는 얌전히 세진버스 탑승하면 돼 ㅎㅎ

박문대 닉네임 이세진이 지었을듯
세지니악개 이딴거로 ㅋㅋㅋ
박문대 빡친표정으로 등짝스매싱",0
94,1100751552858357761,MeowWowSp,"롤할땐 소나랑 룰루같은거만 했는데
요즘엔 칼챔만 잡는거보면은 원래 탑이 재질인가",0
95,1149261824673456129,ice93211,"롤 요새 메타가 뭐임?
탑이 혼자 존재감 뒤졌거나 원딜이 암것도 못하거나 둘중 하나는 확실할거같은데",0
96,2915312688,megane_jjang,"5웬 히메력 레전드
 탑에 갇힌 와가마마 공주님 롤을 자처하니까 기사의 영기를 가진 까인은 어울려줄수밖엔없는거임",0
97,1525117040402440194,il1_ch,@83_O_ 헐 탑꾸 완전 예뻐요•• 시나모롤 이누삐 완죠니 찰떡 ♡♡,0
98,1525811299695099906,Noah_SVT,"~체대날 반티~

승철쌤반: 귀여움으로 승부한다 짱구잠옷
윤쌤반: 지지않는다 토끼잠옷
홍쌤반: 학생들의 요구로 선생님이 대표로 시나모롤 머리띠 씀
준쌤반: 치파오
권쌤반: 호피무늬 옷vs호랑이잠옷으로 싸우다가 호랑이잠옷 승
전쌤반: 평범한 야구복...인데 쌤 등에 국힙원탑 써져있음",1
99,1506986979833311232,Noah_SVT,"~체대날 반티~

승철쌤반: 귀여움으로 승부한다 짱구잠옷
윤쌤반: 지지않는다 토끼잠옷
홍쌤반: 학생들의 요구로 선생님이 대표로 시나모롤 머리띠 씀
준쌤반: 치파오
권쌤반: 호피무늬 옷vs호랑이잠옷으로 싸우다가 호랑이잠옷 승
전쌤반: 평범한 야구복...인데 쌤 등에 국힙원탑 써져있음",0
100,1402278643620057102,fakerwillwin,스토브때 탑 사와야한다던 과거의 롤알못인 나를 반성하는 의미에서 방금 벽에 오른궁마냥 머리 박았어 우제야,0
101,350394314,CH__612,@YUAN_S2_ 긋쵸ㅎㅎ 하지만 나중에 더 귀여운 걸로 바꿔줄 예정입니다. 딱 기다려 유새벽 너를 위한 시나모롤 탑로더 구하고 만다.ㅋ,0
102,1395275187726127106,w1nte2r,@hone15677 롤 경기 보는데 탑으로 개억까 4인갱 와서..ㅎ,0
103,1425735166555615240,bprqh67,유켄 꼽힐 일본칼구매 펜스문 캘린더박스 기쁨의 한남동그림 롤탑 상상기획 바닥방수 이하일 정매 뒷길 봤던거 우인 방염벽쿠션 핑크립틴트 행거볼트,0
104,1460485531201314817,sa_sami32,@_2sol_ 언약자도탑만가고롤만하고파판접속안한지3년된사람있고그런,0
105,1483126356729016320,mol_DV,"근데 도발을 당햇다고 
진짜   적당히 롤플 하다가 분기 넘어가려고 햇는데 
이남자가자꾸 뚜벅뚜벅다가오고십탑마냥웃고얼굴가까이붙이고귀에다막소근소근  어?    어~  ㅇㅇ 냅다 목걸이잡아채",0
106,1516098569916526592,canuee,독일에서 물만듀가 되어오는 어떤 십탑가오섹다마롤센터... 그렇게 계속 아방해오도록 하세요 진짜로 *른은 된다,0
107,1399011117918146564,nini_cutething,산리오 롤리팝 시나모롤 탑꾸 판매 완료❤️,0
108,1610913650,MASTER_S2011,@Fem_Sub_blat ㅎㅎㅎ바텀과 탑에 꽂히는건 성향탓이 크죠.상중하로 길이 나뉜 롤에서 상하만 알아듯다니..그것도 능력이네요.ㅎㅎㅎ,0
109,1333419574453145600,oommgg__0,"나 돈..없는데 탑로더사고싶음
1부디오는 헬로키티 카즈 시나모롤 3부디오는 폼폼푸린 키라는 쿠로미 디아볼로는 마멜 해주고싶음",0
110,1525393242379853824,mya_nell_,"롤 자랭 플레가기 프로젝트 구합니다!
승리지향 즐겜모드 장착해주세용!

조건 : 솔랭 티어 실버상위~플

탑
정글

성인으로만 총 2분 구하구요!
마이크와 브리핑은 필수입니다!!
적당한 하이텐션 장착 가능하신분만 와주쎄용😉",1
111,1446126437098950666,mya_nell_,"롤 자랭 플레가기 프로젝트 구합니다!
승리지향 즐겜모드 장착해주세용!

조건 : 솔랭 티어 실버상위~플

탑
정글

성인으로만 총 2분 구하구요!
마이크와 브리핑은 필수입니다!!
적당한 하이텐션 장착 가능하신분만 와주쎄용😉",0
112,1399011117918146564,nini_cutething,산리오 블루 시나모롤 탑꾸 판매 완료❤️,0
113,1169570641780961280,Seoul_number,"전에 말했듯이 난 롤할때 주로 가는 라인이 탑(미드는 가끔 스왑할때) 부라인은 바텀(원딜, 서폿) 

그리고 젤 자신 있는 탑챔은 가렌, 제이스, 피오라, 오공, 말파, 모데, 퀸, 쉔, 탐켄치 등 
자신 없는 탑챔은 이렐, 카밀, 다리우스, 세트 등",0
114,1465312791644966916,pposongtako,"롤 에유에 대해 얘기할 수 있는 것:
미드 차이
탑 차이
정글 차이
하여튼 뭔가 계속 차이가 남
kda",0
115,1235903770334093313,ezzang_chuu,@__COSAENA 당연하죠 저의 아이도루.니까... 다들 파랑색이 하나씩 있어서 시나모롤 탑꾸와 잘 어울리겠군요 히히,0
116,756477379342499840,_jb3885,"2022.05.13
롤다운-다리스트레칭-호흡 을 먼저 하고 런지를 했나 기억이 안나는데 무릎꿇고 앉아서 하는 호흡 진짜 힘듬 진짜 옆으로 누워서 하는것보다 더 힘듬
누워서 양 다리 테이블탑 하고 좌우외복사근 운동 하는데 나 요 며칠동안 복근 운동해서 근육통 있는데 또 복근운동해서 비명지름",0
117,1503053488707629056,Fem_Sub_blat,"친구가 롤 얘기를 해줬는데.. 미드 바텀 탑 어쩌구 하는데 진짜 바텀이랑 탑 밖에 안 들리더라.. 이게 맞나

.
#섹트",0
